STATE,AREA,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_RATE,FIPS
OH,OH: Union County (39159),41.7,55.0,Incidence,138744.0,All Races,Male,Colon and Rectum,2016-2020,39.6,39159
OH,OH: Union County (39159),26.3,40.0,Incidence,138744.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,28.8,39159
OH,OH: Union County (39159),12.8,18.0,Incidence,138744.0,All Races,Male,Leukemias,2016-2020,13.0,39159
OH,OH: Union County (39159),68.4,95.0,Incidence,138744.0,All Races,Male,Lung and Bronchus,2016-2020,68.5,39159
OH,OH: Union County (39159),44.4,60.0,Mortality,138744.0,All Races,Male,Lung and Bronchus,2016-2020,43.2,39159
OH,OH: Union County (39159),30.6,40.0,Incidence,138744.0,All Races,Male,Melanomas of the Skin,2016-2020,28.8,39159
OH,OH: Union County (39159),34.2,46.0,Incidence,138744.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,33.2,39159
OH,OH: Union County (39159),111.7,177.0,Incidence,138744.0,All Races,Male,Prostate,2016-2020,127.6,39159
OH,OH: Union County (39159),24.8,27.0,Mortality,138744.0,All Races,Male,Prostate,2016-2020,19.5,39159
OH,OH: Union County (39159),53.1,64.0,Incidence,138744.0,All Races,Male,Urinary Bladder,2016-2020,46.1,39159
OH,OH: Union County (39159),460.3,1402.0,Incidence,289354.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,484.5,39159
OH,OH: Union County (39159),155.4,440.0,Mortality,289354.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,152.1,39159
OH,OH: Union County (39159),7.2,21.0,Incidence,289354.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,7.3,39159
OH,OH: Union County (39159),15.9,25.0,Incidence,150610.0,All Races,Male and Female,Cervix,2016-2020,16.6,39159
OH,OH: Union County (39159),34.9,102.0,Incidence,289354.0,All Races,Male and Female,Colon and Rectum,2016-2020,35.3,39159
OH,OH: Union County (39159),11.5,33.0,Mortality,289354.0,All Races,Male and Female,Colon and Rectum,2016-2020,11.4,39159
OH,OH: Union County (39159),17.1,28.0,Incidence,150610.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,18.6,39159
OH,OH: Union County (39159),6.1,18.0,Incidence,289354.0,All Races,Male and Female,Esophagus,2016-2020,6.2,39159
OH,OH: Union County (39159),6.4,19.0,Mortality,289354.0,All Races,Male and Female,Esophagus,2016-2020,6.6,39159
OH,OH: Union County (39159),18.4,58.0,Incidence,289354.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,20.0,39159
OH,OH: Union County (39159),5.5,16.0,Mortality,289354.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,5.5,39159
OH,OH: Union County (39159),12.3,36.0,Incidence,289354.0,All Races,Male and Female,Leukemias,2016-2020,12.4,39159
OH,OH: Union County (39159),5.9,19.0,Incidence,289354.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,6.6,39159
OH,OH: Union County (39159),4.8,16.0,Mortality,289354.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,5.5,39159
OH,OH: Union County (39159),59.0,177.0,Incidence,289354.0,All Races,Male and Female,Lung and Bronchus,2016-2020,61.2,39159
OH,OH: Union County (39159),33.3,97.0,Mortality,289354.0,All Races,Male and Female,Lung and Bronchus,2016-2020,33.5,39159
OH,OH: Union County (39159),111.1,181.0,Incidence,150610.0,All Races,Male and Female,Male and Female Breast,2016-2020,120.2,39159
OH,OH: Union County (39159),19.4,30.0,Mortality,150610.0,All Races,Male and Female,Male and Female Breast,2016-2020,19.9,39159
OH,OH: Union County (39159),15.5,27.0,Incidence,150610.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,17.9,39159
OH,OH: Union County (39159),23.5,70.0,Incidence,289354.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,24.2,39159
OH,OH: Union County (39159),9.1,28.0,Incidence,289354.0,All Races,Male and Female,Myeloma,2016-2020,9.7,39159
OH,OH: Union County (39159),25.9,77.0,Incidence,289354.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,26.6,39159
OH,OH: Union County (39159),6.6,18.0,Mortality,289354.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,6.2,39159
OH,OH: Union County (39159),12.4,40.0,Incidence,289354.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,13.8,39159
OH,OH: Union County (39159),9.2,16.0,Incidence,150610.0,All Races,Male and Female,Ovary,2016-2020,10.6,39159
OH,OH: Union County (39159),11.4,35.0,Incidence,289354.0,All Races,Male and Female,Pancreas,2016-2020,12.1,39159
OH,OH: Union County (39159),11.5,33.0,Mortality,289354.0,All Races,Male and Female,Pancreas,2016-2020,11.4,39159
OH,OH: Union County (39159),111.7,177.0,Incidence,138744.0,All Races,Male and Female,Prostate,2016-2020,127.6,39159
OH,OH: Union County (39159),24.8,27.0,Mortality,138744.0,All Races,Male and Female,Prostate,2016-2020,19.5,39159
OH,OH: Union County (39159),7.9,24.0,Incidence,289354.0,All Races,Male and Female,Stomach,2016-2020,8.3,39159
OH,OH: Union County (39159),14.9,47.0,Incidence,289354.0,All Races,Male and Female,Thyroid,2016-2020,16.2,39159
OH,OH: Union County (39159),29.7,82.0,Incidence,289354.0,All Races,Male and Female,Urinary Bladder,2016-2020,28.3,39159
OH,OH: Van Wert County (39161),376.7,375.0,Incidence,71521.0,All Races,Female,All Cancer Sites Combined,2016-2020,524.3,39161
OH,OH: Van Wert County (39161),142.8,160.0,Mortality,71521.0,All Races,Female,All Cancer Sites Combined,2016-2020,223.7,39161
OH,OH: Van Wert County (39161),44.0,44.0,Incidence,71521.0,All Races,Female,Colon and Rectum,2016-2020,61.5,39161
OH,OH: Van Wert County (39161),20.2,21.0,Incidence,71521.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,29.4,39161
OH,OH: Van Wert County (39161),91.8,90.0,Incidence,71521.0,All Races,Female,Female Breast,2016-2020,125.8,39161
OH,OH: Van Wert County (39161),14.9,18.0,Mortality,71521.0,All Races,Female,Female Breast,2016-2020,25.2,39161
OH,OH: Van Wert County (39161),16.1,17.0,Incidence,71521.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,23.8,39161
OH,OH: Van Wert County (39161),51.6,58.0,Incidence,71521.0,All Races,Female,Lung and Bronchus,2016-2020,81.1,39161
OH,OH: Van Wert County (39161),34.5,38.0,Mortality,71521.0,All Races,Female,Lung and Bronchus,2016-2020,53.1,39161
OH,OH: Van Wert County (39161),18.1,16.0,Incidence,71521.0,All Races,Female,Melanomas of the Skin,2016-2020,22.4,39161
OH,OH: Van Wert County (39161),492.7,450.0,Incidence,69545.0,All Races,Male,All Cancer Sites Combined,2016-2020,647.1,39161
OH,OH: Van Wert County (39161),197.2,177.0,Mortality,69545.0,All Races,Male,All Cancer Sites Combined,2016-2020,254.5,39161
OH,OH: Van Wert County (39161),52.5,44.0,Incidence,69545.0,All Races,Male,Colon and Rectum,2016-2020,63.3,39161
OH,OH: Van Wert County (39161),58.9,55.0,Incidence,69545.0,All Races,Male,Lung and Bronchus,2016-2020,79.1,39161
OH,OH: Van Wert County (39161),47.2,43.0,Mortality,69545.0,All Races,Male,Lung and Bronchus,2016-2020,61.8,39161
OH,OH: Van Wert County (39161),25.9,23.0,Incidence,69545.0,All Races,Male,Melanomas of the Skin,2016-2020,33.1,39161
OH,OH: Van Wert County (39161),132.5,126.0,Incidence,69545.0,All Races,Male,Prostate,2016-2020,181.2,39161
OH,OH: Van Wert County (39161),19.9,16.0,Mortality,69545.0,All Races,Male,Prostate,2016-2020,23.0,39161
OH,OH: Van Wert County (39161),426.2,825.0,Incidence,141066.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,584.8,39161
OH,OH: Van Wert County (39161),165.5,337.0,Mortality,141066.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,238.9,39161
OH,OH: Van Wert County (39161),48.1,88.0,Incidence,141066.0,All Races,Male and Female,Colon and Rectum,2016-2020,62.4,39161
OH,OH: Van Wert County (39161),19.0,35.0,Mortality,141066.0,All Races,Male and Female,Colon and Rectum,2016-2020,24.8,39161
OH,OH: Van Wert County (39161),20.2,21.0,Incidence,71521.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,29.4,39161
OH,OH: Van Wert County (39161),16.4,31.0,Incidence,141066.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,22.0,39161
OH,OH: Van Wert County (39161),10.0,18.0,Incidence,141066.0,All Races,Male and Female,Leukemias,2016-2020,12.8,39161
OH,OH: Van Wert County (39161),9.5,20.0,Mortality,141066.0,All Races,Male and Female,Leukemias,2016-2020,14.2,39161
OH,OH: Van Wert County (39161),53.5,113.0,Incidence,141066.0,All Races,Male and Female,Lung and Bronchus,2016-2020,80.1,39161
OH,OH: Van Wert County (39161),39.6,81.0,Mortality,141066.0,All Races,Male and Female,Lung and Bronchus,2016-2020,57.4,39161
OH,OH: Van Wert County (39161),91.8,90.0,Incidence,71521.0,All Races,Male and Female,Male and Female Breast,2016-2020,125.8,39161
OH,OH: Van Wert County (39161),14.9,18.0,Mortality,71521.0,All Races,Male and Female,Male and Female Breast,2016-2020,25.2,39161
OH,OH: Van Wert County (39161),16.1,17.0,Incidence,71521.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,23.8,39161
OH,OH: Van Wert County (39161),21.5,39.0,Incidence,141066.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,27.6,39161
OH,OH: Van Wert County (39161),15.5,31.0,Incidence,141066.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,22.0,39161
OH,OH: Van Wert County (39161),10.9,22.0,Incidence,141066.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,15.6,39161
OH,OH: Van Wert County (39161),15.3,31.0,Incidence,141066.0,All Races,Male and Female,Pancreas,2016-2020,22.0,39161
OH,OH: Van Wert County (39161),15.7,35.0,Mortality,141066.0,All Races,Male and Female,Pancreas,2016-2020,24.8,39161
OH,OH: Van Wert County (39161),132.5,126.0,Incidence,69545.0,All Races,Male and Female,Prostate,2016-2020,181.2,39161
OH,OH: Van Wert County (39161),19.9,16.0,Mortality,69545.0,All Races,Male and Female,Prostate,2016-2020,23.0,39161
OH,OH: Van Wert County (39161),15.9,24.0,Incidence,141066.0,All Races,Male and Female,Thyroid,2016-2020,17.0,39161
OH,OH: Van Wert County (39161),26.3,54.0,Incidence,141066.0,All Races,Male and Female,Urinary Bladder,2016-2020,38.3,39161
OH,OH: Vinton County (39163),466.7,208.0,Incidence,32479.0,All Races,Female,All Cancer Sites Combined,2016-2020,640.4,39163
OH,OH: Vinton County (39163),166.6,75.0,Mortality,32479.0,All Races,Female,All Cancer Sites Combined,2016-2020,230.9,39163
OH,OH: Vinton County (39163),39.7,18.0,Incidence,32479.0,All Races,Female,Colon and Rectum,2016-2020,55.4,39163
OH,OH: Vinton County (39163),102.1,46.0,Incidence,32479.0,All Races,Female,Female Breast,2016-2020,141.6,39163
OH,OH: Vinton County (39163),92.1,45.0,Incidence,32479.0,All Races,Female,Lung and Bronchus,2016-2020,138.6,39163
OH,OH: Vinton County (39163),48.6,22.0,Mortality,32479.0,All Races,Female,Lung and Bronchus,2016-2020,67.7,39163
OH,OH: Vinton County (39163),543.8,237.0,Incidence,32748.0,All Races,Male,All Cancer Sites Combined,2016-2020,723.7,39163
OH,OH: Vinton County (39163),265.4,106.0,Mortality,32748.0,All Races,Male,All Cancer Sites Combined,2016-2020,323.7,39163
OH,OH: Vinton County (39163),63.7,26.0,Incidence,32748.0,All Races,Male,Colon and Rectum,2016-2020,79.4,39163
OH,OH: Vinton County (39163),105.3,47.0,Incidence,32748.0,All Races,Male,Lung and Bronchus,2016-2020,143.5,39163
OH,OH: Vinton County (39163),96.5,42.0,Mortality,32748.0,All Races,Male,Lung and Bronchus,2016-2020,128.3,39163
OH,OH: Vinton County (39163),77.4,38.0,Incidence,32748.0,All Races,Male,Prostate,2016-2020,116.0,39163
OH,OH: Vinton County (39163),502.0,445.0,Incidence,65227.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,682.2,39163
OH,OH: Vinton County (39163),211.8,181.0,Mortality,65227.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,277.5,39163
OH,OH: Vinton County (39163),52.3,44.0,Incidence,65227.0,All Races,Male and Female,Colon and Rectum,2016-2020,67.5,39163
OH,OH: Vinton County (39163),97.6,92.0,Incidence,65227.0,All Races,Male and Female,Lung and Bronchus,2016-2020,141.0,39163
OH,OH: Vinton County (39163),71.2,64.0,Mortality,65227.0,All Races,Male and Female,Lung and Bronchus,2016-2020,98.1,39163
OH,OH: Vinton County (39163),102.1,46.0,Incidence,32479.0,All Races,Male and Female,Male and Female Breast,2016-2020,141.6,39163
OH,OH: Vinton County (39163),21.1,18.0,Incidence,65227.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,27.6,39163
OH,OH: Vinton County (39163),77.4,38.0,Incidence,32748.0,All Races,Male and Female,Prostate,2016-2020,116.0,39163
OH,OH: Vinton County (39163),26.6,24.0,Incidence,65227.0,All Races,Male and Female,Urinary Bladder,2016-2020,36.8,39163
OH,OH: Warren County (39165),430.2,3017.0,Incidence,577619.0,All Races,Female,All Cancer Sites Combined,2016-2020,522.3,39165
OH,OH: Warren County (39165),124.9,896.0,Mortality,577619.0,All Races,Female,All Cancer Sites Combined,2016-2020,155.1,39165
OH,OH: Warren County (39165),6.9,44.0,Incidence,577619.0,All Races,Female,Brain and Other Nervous System,2016-2020,7.6,39165
OH,OH: Warren County (39165),3.2,24.0,Mortality,577619.0,All Races,Female,Brain and Other Nervous System,2016-2020,4.2,39165
OH,OH: Warren County (39165),6.0,36.0,Incidence,577619.0,All Races,Female,Cervix,2016-2020,6.2,39165
OH,OH: Warren County (39165),27.6,194.0,Incidence,577619.0,All Races,Female,Colon and Rectum,2016-2020,33.6,39165
OH,OH: Warren County (39165),9.9,69.0,Mortality,577619.0,All Races,Female,Colon and Rectum,2016-2020,11.9,39165
OH,OH: Warren County (39165),24.1,181.0,Incidence,577619.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,31.3,39165
OH,OH: Warren County (39165),4.8,34.0,Mortality,577619.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,5.9,39165
OH,OH: Warren County (39165),137.7,985.0,Incidence,577619.0,All Races,Female,Female Breast,2016-2020,170.5,39165
OH,OH: Warren County (39165),21.3,151.0,Mortality,577619.0,All Races,Female,Female Breast,2016-2020,26.1,39165
OH,OH: Warren County (39165),27.8,196.0,Incidence,577619.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,33.9,39165
OH,OH: Warren County (39165),12.7,89.0,Incidence,577619.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,15.4,39165
OH,OH: Warren County (39165),3.1,22.0,Mortality,577619.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,3.8,39165
OH,OH: Warren County (39165),13.3,90.0,Incidence,577619.0,All Races,Female,Leukemias,2016-2020,15.6,39165
OH,OH: Warren County (39165),5.2,36.0,Mortality,577619.0,All Races,Female,Leukemias,2016-2020,6.2,39165
OH,OH: Warren County (39165),3.6,27.0,Incidence,577619.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,4.7,39165
OH,OH: Warren County (39165),3.0,22.0,Mortality,577619.0,All Races,Female,Liver and Intrahepatic Bile Duct,2016-2020,3.8,39165
OH,OH: Warren County (39165),49.2,364.0,Incidence,577619.0,All Races,Female,Lung and Bronchus,2016-2020,63.0,39165
OH,OH: Warren County (39165),30.3,225.0,Mortality,577619.0,All Races,Female,Lung and Bronchus,2016-2020,39.0,39165
OH,OH: Warren County (39165),32.8,218.0,Incidence,577619.0,All Races,Female,Melanomas of the Skin,2016-2020,37.7,39165
OH,OH: Warren County (39165),5.8,41.0,Incidence,577619.0,All Races,Female,Myeloma,2016-2020,7.1,39165
OH,OH: Warren County (39165),15.5,108.0,Incidence,577619.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,18.7,39165
OH,OH: Warren County (39165),3.7,26.0,Mortality,577619.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,4.5,39165
OH,OH: Warren County (39165),6.2,45.0,Incidence,577619.0,All Races,Female,Oral Cavity and Pharynx,2016-2020,7.8,39165
OH,OH: Warren County (39165),10.4,71.0,Incidence,577619.0,All Races,Female,Ovary,2016-2020,12.3,39165
OH,OH: Warren County (39165),6.6,48.0,Mortality,577619.0,All Races,Female,Ovary,2016-2020,8.3,39165
OH,OH: Warren County (39165),11.5,81.0,Incidence,577619.0,All Races,Female,Pancreas,2016-2020,14.0,39165
OH,OH: Warren County (39165),9.5,67.0,Mortality,577619.0,All Races,Female,Pancreas,2016-2020,11.6,39165
OH,OH: Warren County (39165),19.1,113.0,Incidence,577619.0,All Races,Female,Thyroid,2016-2020,19.6,39165
OH,OH: Warren County (39165),8.3,61.0,Incidence,577619.0,All Races,Female,Urinary Bladder,2016-2020,10.6,39165
OH,OH: Warren County (39165),479.2,3050.0,Incidence,585083.0,All Races,Male,All Cancer Sites Combined,2016-2020,521.3,39165
OH,OH: Warren County (39165),165.6,965.0,Mortality,585083.0,All Races,Male,All Cancer Sites Combined,2016-2020,164.9,39165
OH,OH: Warren County (39165),7.7,47.0,Incidence,585083.0,All Races,Male,Brain and Other Nervous System,2016-2020,8.0,39165
OH,OH: Warren County (39165),3.8,24.0,Mortality,585083.0,All Races,Male,Brain and Other Nervous System,2016-2020,4.1,39165
OH,OH: Warren County (39165),37.3,235.0,Incidence,585083.0,All Races,Male,Colon and Rectum,2016-2020,40.2,39165
OH,OH: Warren County (39165),13.9,82.0,Mortality,585083.0,All Races,Male,Colon and Rectum,2016-2020,14.0,39165
OH,OH: Warren County (39165),22.8,147.0,Incidence,585083.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,25.1,39165
OH,OH: Warren County (39165),6.0,33.0,Mortality,585083.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,5.6,39165
OH,OH: Warren County (39165),16.7,100.0,Incidence,585083.0,All Races,Male,Leukemias,2016-2020,17.1,39165
OH,OH: Warren County (39165),6.8,35.0,Mortality,585083.0,All Races,Male,Leukemias,2016-2020,6.0,39165
OH,OH: Warren County (39165),9.3,60.0,Incidence,585083.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,10.3,39165
OH,OH: Warren County (39165),7.5,46.0,Mortality,585083.0,All Races,Male,Liver and Intrahepatic Bile Duct,2016-2020,7.9,39165
OH,OH: Warren County (39165),61.1,381.0,Incidence,585083.0,All Races,Male,Lung and Bronchus,2016-2020,65.1,39165
OH,OH: Warren County (39165),41.2,249.0,Mortality,585083.0,All Races,Male,Lung and Bronchus,2016-2020,42.6,39165
OH,OH: Warren County (39165),44.1,270.0,Incidence,585083.0,All Races,Male,Melanomas of the Skin,2016-2020,46.1,39165
OH,OH: Warren County (39165),9.6,58.0,Incidence,585083.0,All Races,Male,Myeloma,2016-2020,9.9,39165
OH,OH: Warren County (39165),22.9,137.0,Incidence,585083.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,23.4,39165
OH,OH: Warren County (39165),8.8,49.0,Mortality,585083.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,8.4,39165
OH,OH: Warren County (39165),17.2,113.0,Incidence,585083.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,19.3,39165
OH,OH: Warren County (39165),15.1,96.0,Incidence,585083.0,All Races,Male,Pancreas,2016-2020,16.4,39165
OH,OH: Warren County (39165),13.6,86.0,Mortality,585083.0,All Races,Male,Pancreas,2016-2020,14.7,39165
OH,OH: Warren County (39165),112.1,776.0,Incidence,585083.0,All Races,Male,Prostate,2016-2020,132.6,39165
OH,OH: Warren County (39165),17.8,93.0,Mortality,585083.0,All Races,Male,Prostate,2016-2020,15.9,39165
OH,OH: Warren County (39165),5.4,28.0,Incidence,585083.0,All Races,Male,Testis,2016-2020,4.8,39165
OH,OH: Warren County (39165),7.4,48.0,Incidence,585083.0,All Races,Male,Thyroid,2016-2020,8.2,39165
OH,OH: Warren County (39165),30.1,177.0,Incidence,585083.0,All Races,Male,Urinary Bladder,2016-2020,30.3,39165
OH,OH: Warren County (39165),447.9,6067.0,Incidence,1162702.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,521.8,39165
OH,OH: Warren County (39165),141.7,1861.0,Mortality,1162702.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,160.1,39165
OH,OH: Warren County (39165),7.2,91.0,Incidence,1162702.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,7.8,39165
OH,OH: Warren County (39165),3.5,48.0,Mortality,1162702.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,4.1,39165
OH,OH: Warren County (39165),6.0,36.0,Incidence,577619.0,All Races,Male and Female,Cervix,2016-2020,6.2,39165
OH,OH: Warren County (39165),32.1,429.0,Incidence,1162702.0,All Races,Male and Female,Colon and Rectum,2016-2020,36.9,39165
OH,OH: Warren County (39165),11.7,151.0,Mortality,1162702.0,All Races,Male and Female,Colon and Rectum,2016-2020,13.0,39165
OH,OH: Warren County (39165),24.1,181.0,Incidence,577619.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,31.3,39165
OH,OH: Warren County (39165),4.8,34.0,Mortality,577619.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,5.9,39165
OH,OH: Warren County (39165),3.8,53.0,Incidence,1162702.0,All Races,Male and Female,Esophagus,2016-2020,4.6,39165
OH,OH: Warren County (39165),3.0,40.0,Mortality,1162702.0,All Races,Male and Female,Esophagus,2016-2020,3.4,39165
OH,OH: Warren County (39165),2.0,23.0,Incidence,1162702.0,All Races,Male and Female,Hodgkin Lymphoma,2016-2020,2.0,39165
OH,OH: Warren County (39165),17.4,236.0,Incidence,1162702.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,20.3,39165
OH,OH: Warren County (39165),4.3,55.0,Mortality,1162702.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,4.7,39165
OH,OH: Warren County (39165),3.1,44.0,Incidence,1162702.0,All Races,Male and Female,Larynx,2016-2020,3.8,39165
OH,OH: Warren County (39165),14.6,190.0,Incidence,1162702.0,All Races,Male and Female,Leukemias,2016-2020,16.3,39165
OH,OH: Warren County (39165),5.8,71.0,Mortality,1162702.0,All Races,Male and Female,Leukemias,2016-2020,6.1,39165
OH,OH: Warren County (39165),6.3,87.0,Incidence,1162702.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,7.5,39165
OH,OH: Warren County (39165),5.1,68.0,Mortality,1162702.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,5.8,39165
OH,OH: Warren County (39165),54.3,745.0,Incidence,1162702.0,All Races,Male and Female,Lung and Bronchus,2016-2020,64.1,39165
OH,OH: Warren County (39165),35.0,474.0,Mortality,1162702.0,All Races,Male and Female,Lung and Bronchus,2016-2020,40.8,39165
OH,OH: Warren County (39165),137.7,985.0,Incidence,577619.0,All Races,Male and Female,Male and Female Breast,2016-2020,170.5,39165
OH,OH: Warren County (39165),21.3,151.0,Mortality,577619.0,All Races,Male and Female,Male and Female Breast,2016-2020,26.1,39165
OH,OH: Warren County (39165),27.8,196.0,Incidence,577619.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,33.9,39165
OH,OH: Warren County (39165),37.1,488.0,Incidence,1162702.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,42.0,39165
OH,OH: Warren County (39165),2.9,39.0,Mortality,1162702.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,3.4,39165
OH,OH: Warren County (39165),7.5,99.0,Incidence,1162702.0,All Races,Male and Female,Myeloma,2016-2020,8.5,39165
OH,OH: Warren County (39165),2.7,34.0,Mortality,1162702.0,All Races,Male and Female,Myeloma,2016-2020,2.9,39165
OH,OH: Warren County (39165),18.8,245.0,Incidence,1162702.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,21.1,39165
OH,OH: Warren County (39165),5.9,75.0,Mortality,1162702.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,6.5,39165
OH,OH: Warren County (39165),11.5,158.0,Incidence,1162702.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,13.6,39165
OH,OH: Warren County (39165),2.6,34.0,Mortality,1162702.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,2.9,39165
OH,OH: Warren County (39165),10.4,71.0,Incidence,577619.0,All Races,Male and Female,Ovary,2016-2020,12.3,39165
OH,OH: Warren County (39165),6.6,48.0,Mortality,577619.0,All Races,Male and Female,Ovary,2016-2020,8.3,39165
OH,OH: Warren County (39165),13.2,177.0,Incidence,1162702.0,All Races,Male and Female,Pancreas,2016-2020,15.2,39165
OH,OH: Warren County (39165),11.5,153.0,Mortality,1162702.0,All Races,Male and Female,Pancreas,2016-2020,13.2,39165
OH,OH: Warren County (39165),112.1,776.0,Incidence,585083.0,All Races,Male and Female,Prostate,2016-2020,132.6,39165
OH,OH: Warren County (39165),17.8,93.0,Mortality,585083.0,All Races,Male and Female,Prostate,2016-2020,15.9,39165
OH,OH: Warren County (39165),4.0,54.0,Incidence,1162702.0,All Races,Male and Female,Stomach,2016-2020,4.6,39165
OH,OH: Warren County (39165),1.2,17.0,Mortality,1162702.0,All Races,Male and Female,Stomach,2016-2020,1.5,39165
OH,OH: Warren County (39165),5.4,28.0,Incidence,585083.0,All Races,Male and Female,Testis,2016-2020,4.8,39165
OH,OH: Warren County (39165),13.1,161.0,Incidence,1162702.0,All Races,Male and Female,Thyroid,2016-2020,13.8,39165
OH,OH: Warren County (39165),18.0,238.0,Incidence,1162702.0,All Races,Male and Female,Urinary Bladder,2016-2020,20.5,39165
OH,OH: Warren County (39165),3.5,43.0,Mortality,1162702.0,All Races,Male and Female,Urinary Bladder,2016-2020,3.7,39165
OH,OH: Washington County (39167),479.2,1076.0,Incidence,153025.0,All Races,Female,All Cancer Sites Combined,2016-2020,703.2,39167
OH,OH: Washington County (39167),145.6,366.0,Mortality,153025.0,All Races,Female,All Cancer Sites Combined,2016-2020,239.2,39167
OH,OH: Washington County (39167),9.4,16.0,Incidence,153025.0,All Races,Female,Cervix,2016-2020,10.5,39167
OH,OH: Washington County (39167),39.4,92.0,Incidence,153025.0,All Races,Female,Colon and Rectum,2016-2020,60.1,39167
OH,OH: Washington County (39167),12.1,30.0,Mortality,153025.0,All Races,Female,Colon and Rectum,2016-2020,19.6,39167
OH,OH: Washington County (39167),35.6,81.0,Incidence,153025.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,52.9,39167
OH,OH: Washington County (39167),124.6,279.0,Incidence,153025.0,All Races,Female,Female Breast,2016-2020,182.3,39167
OH,OH: Washington County (39167),23.8,59.0,Mortality,153025.0,All Races,Female,Female Breast,2016-2020,38.6,39167
OH,OH: Washington County (39167),26.3,56.0,Incidence,153025.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,36.6,39167
OH,OH: Washington County (39167),21.5,44.0,Incidence,153025.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,28.8,39167
OH,OH: Washington County (39167),16.0,34.0,Incidence,153025.0,All Races,Female,Leukemias,2016-2020,22.2,39167
OH,OH: Washington County (39167),65.8,168.0,Incidence,153025.0,All Races,Female,Lung and Bronchus,2016-2020,109.8,39167
OH,OH: Washington County (39167),38.2,97.0,Mortality,153025.0,All Races,Female,Lung and Bronchus,2016-2020,63.4,39167
